datetime,temp,humidity,precip,windspeed,sealevelpressure,solarradiation
2021-04-15,4.1,63.4,0.266,18.4,1027.5,118.6
2021-04-16,6.6,63.4,0,18.1,1024.4,166.8
2021-04-17,8.6,65.5,0.78,12.3,1021.5,104.2
2021-04-18,7.5,90.3,4.656,9.2,1020.6,79.6
2021-04-19,9.4,83,0.048,9.9,1019.8,126.4
2021-04-20,11.4,62.4,0,8.3,1015.7,249.9
2021-04-21,11,54.6,0,17.5,1013.7,213.9
2021-04-22,7.5,55.3,0.081,25,1018.5,139.6
2021-04-23,8.4,56.6,0,21.3,1024,197.9
2021-04-24,7.5,59.2,0,13.7,1024.6,196.8
2021-04-25,6.3,52.5,0,12.1,1023.9,154.3
2021-04-26,4.8,51.3,0,9.5,1021.6,192.8
2021-04-27,6.7,47.2,0,13.4,1015.9,291.6
2021-04-28,10.6,43.5,0,14.9,1008.9,276
2021-04-29,11.3,69.8,4.076,14.2,1002.7,124.5
2021-04-30,8.4,74.2,0,16.9,1010.7,71.5
2021-05-01,9.1,74.2,0,7.7,1013.7,146.8
2021-05-02,8.2,85.9,2.912,10.3,1011.8,46
2021-05-03,7.4,73.4,1.147,18.4,1017,166.2
2021-05-04,9.7,65.7,2.387,20.6,1003.2,131
2021-05-05,9,64.5,1.542,24.5,999.6,171.3
2021-05-06,7.7,63.2,0.689,16.5,1006,164.8
2021-05-07,5.7,82.9,10.415,11.9,1009.1,130.6
2021-05-08,9.1,61.7,0,10.7,1017.3,235
2021-05-09,18.2,44.5,0,14.4,1010.2,288.1
2021-05-10,21.6,47.2,0,14,1006.9,295.3
2021-05-11,21.2,60.5,0.289,14.3,1005.2,255.4
2021-05-12,13.9,87.2,3.363,16.3,1007.2,59.5
2021-05-13,11.5,94.6,10.115,16.7,1005,31.2
2021-05-14,10.6,88.2,1.414,17.7,1005.3,123
2021-05-15,13.1,68.9,1.989,10.6,1006,228.7
2021-05-16,13.1,69.5,1.405,11.1,1002.6,182.3
2021-05-17,13.4,70,1.139,10.2,1002.9,223.1
2021-05-18,11.6,77.1,0.132,14.8,1009.6,169.9
2021-05-19,12.3,65.3,0.005,13.7,1014,309.1
2021-05-20,13.2,62.6,0.007,15.3,1017.2,237.2
2021-05-21,15,57.3,0.266,17.4,1007,247.3
2021-05-22,12.8,66.5,0.868,17.2,1004.4,229
2021-05-23,12.3,72.1,1.75,15.8,1012,186.2
2021-05-24,15,59.2,0,13.4,1014.4,287.4
2021-05-25,13,69.5,4.896,15.8,1011.1,204.5
2021-05-26,12.2,68,0.08,16.4,1011,207.8
2021-05-27,11.7,77.5,3.912,15.7,1012.3,158.2
2021-05-28,11.7,81.1,2.219,13.9,1020.1,153.3
2021-05-29,12.2,74.5,0,17.5,1023.6,257.2
2021-05-30,14.2,50.6,0,16.2,1026.1,299.9
2021-05-31,14.3,53.7,0,8.7,1023.6,334.1
2021-06-01,17,57.5,0,12.5,1018.7,278.3
2021-06-02,18.1,57.4,0,12.1,1019.3,273.3
2021-06-03,20.5,46.6,0,12.9,1022.6,322.4
2021-06-04,19,60.7,0.855,12.8,1021.6,184.5
2021-06-05,21.1,56.6,0,12.4,1019.1,315.5
2021-06-06,22.1,51.1,0,9,1019.1,268.1
2021-06-07,20.8,44.9,0,10.6,1020.3,324.1
2021-06-08,21.3,53.3,0,10.4,1020.9,289.1
2021-06-09,20.9,47.4,0,6.4,1021,332.5
2021-06-10,22.1,51,0,10.7,1018.8,266.8
2021-06-11,22.6,51.6,0,9.9,1017.1,305.3
2021-06-12,19.4,65.2,1.568,18,1014.8,122.7
2021-06-13,15.4,59.3,0,20.8,1023,177.9
2021-06-14,19.2,56.5,0,7.2,1021.8,333.1
2021-06-15,20.2,62.7,0,9.6,1018.3,193.2
2021-06-16,20.7,49.8,0,11.3,1018.3,332.5
2021-06-17,26.3,46,0,12.5,1015.3,310.2
2021-06-18,28,40.7,0,13.5,1014.2,326.3
2021-06-19,28.1,47.1,0.626,9.4,1012.6,271.9
2021-06-20,27.8,54.3,0,11.3,1008.6,245.3
